sample,age,sex,self1,self2,self3,self4,self5,self6,self7,self8,self9,self10,agegr_us,extraver,mean,nation,agegroup,sumscore
17209,nurses_international,NA,NA,exactly true,moderately true,exactly true, exactly true,moderately true,exactly true,exactly true, moderately true,barely true, moderately true,NA,NA,3.4,Spain,NA,34
17210,nurses_international,NA,NA,moderately true,moderately true,exactly true,moderately true,moderately true,exactly true,exactly true, exactly true, exactly true, moderately true,NA,NA,3.5,Spain,NA,35
17211,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,exactly true,exactly true, exactly true, exactly true, moderately true,NA,NA,3.4,Spain,NA,34
17212,nurses_international,NA,NA,exactly true,exactly true,exactly true, exactly true,moderately true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,3.9,Spain,NA,39
17213,nurses_international,NA,NA,moderately true,moderately true,exactly true,moderately true,moderately true,exactly true,exactly true, moderately true, exactly true, moderately true,NA,NA,3.4,Spain,NA,34
17214,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,exactly true,moderately true, moderately true, moderately true,barely true,NA,NA,3,Spain,NA,30
17215,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,exactly true,moderately true, moderately true, exactly true,exactly true,NA,NA,3.3,Spain,NA,33
17216,nurses_international,NA,NA,exactly true,moderately true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true, moderately true,NA,NA,3.8,Spain,NA,38
17217,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true,moderately true,exactly true,moderately true, barely true, moderately true, moderately true,NA,NA,2.9,Spain,NA,29
17218,nurses_international,NA,NA,exactly true,moderately true,exactly true, exactly true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3.3,Spain,NA,33
17219,nurses_international,NA,NA,exactly true,exactly true,exactly true, exactly true,moderately true,exactly true,moderately true, moderately true, moderately true, moderately true,NA,NA,3.5,Spain,NA,35
17220,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,exactly true,exactly true, moderately true, exactly true, moderately true,NA,NA,3.3,Spain,NA,33
17221,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true, barely true,moderately true,barely true, barely true,barely true,barely true,NA,NA,2.5,Spain,NA,25
17222,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,exactly true, moderately true, exactly true, moderately true,NA,NA,3.2,Spain,NA,32
17223,nurses_international,NA,NA,moderately true,moderately true,exactly true,moderately true, exactly true,exactly true,moderately true, moderately true, exactly true, moderately true,NA,NA,3.4,Spain,NA,34
17224,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true,barely true,NA,NA,2.9,Spain,NA,29
17225,nurses_international,NA,NA,moderately true,barely true,moderately true, exactly true,moderately true,exactly true,exactly true, moderately true, exactly true, moderately true,NA,NA,3.3,Spain,NA,33
17226,nurses_international,NA,NA,moderately true,moderately true,exactly true,moderately true,moderately true,exactly true,moderately true, moderately true, moderately true, moderately true,NA,NA,3.2,Spain,NA,32
17227,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,exactly true,moderately true, moderately true, exactly true, moderately true,NA,NA,3.2,Spain,NA,32
17228,nurses_international,NA,NA,exactly true,moderately true,moderately true,moderately true,moderately true,exactly true,exactly true, exactly true, exactly true, moderately true,NA,NA,3.5,Spain,NA,35
17229,nurses_international,NA,NA,moderately true,moderately true,moderately true, exactly true,moderately true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,3.3,Spain,NA,33
17230,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,3.2,Spain,NA,32
17231,nurses_international,NA,NA,exactly true,moderately true,exactly true, exactly true, exactly true,exactly true,exactly true, moderately true, exactly true,exactly true,NA,NA,3.8,Spain,NA,38
17232,nurses_international,NA,NA,moderately true,barely true,exactly true,moderately true,moderately true,exactly true,exactly true, moderately true, exactly true, moderately true,NA,NA,3.3,Spain,NA,33
17233,nurses_international,NA,NA,moderately true,barely true,exactly true, exactly true, exactly true,moderately true,exactly true, moderately true, exactly true, moderately true,NA,NA,3.4,Spain,NA,34
17234,nurses_international,NA,NA,moderately true,barely true,moderately true, exactly true,moderately true,exactly true,moderately true, exactly true, exactly true, moderately true,NA,NA,3.3,Spain,NA,33
17235,nurses_international,NA,NA,moderately true,moderately true,barely true,moderately true,moderately true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,3.1,Spain,NA,31
17236,nurses_international,NA,NA,moderately true,moderately true,exactly true,barely true, barely true,moderately true,moderately true, moderately true, exactly true, moderately true,NA,NA,3,Spain,NA,30
17237,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3,Spain,NA,30
17238,nurses_international,NA,NA,moderately true,moderately true,exactly true, exactly true, exactly true,exactly true,exactly true, moderately true, exactly true, moderately true,NA,NA,3.6,Spain,NA,36
17239,nurses_international,NA,NA,exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,exactly true, moderately true, exactly true,exactly true,NA,NA,3.9,Spain,NA,39
17240,nurses_international,NA,NA,moderately true,barely true,barely true,moderately true,moderately true,moderately true,moderately true, moderately true,barely true, not at all true,NA,NA,2.5,Spain,NA,25
17241,nurses_international,NA,NA,exactly true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3.1,Spain,NA,31
17242,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true,moderately true,exactly true,exactly true, exactly true, moderately true, moderately true,NA,NA,3.2,Spain,NA,32
17243,nurses_international,NA,NA,moderately true,not at all true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,2.8,Spain,NA,28
17244,nurses_international,NA,NA,moderately true,moderately true,moderately true, exactly true, exactly true,moderately true,moderately true, moderately true, exactly true, moderately true,NA,NA,3.3,Spain,NA,33
17245,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,2.9,Spain,NA,29
17246,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true,barely true,barely true,NA,NA,2.7,Spain,NA,27
17247,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3,Spain,NA,30
17248,nurses_international,NA,NA,moderately true,barely true,barely true,not at all true, barely true,barely true,barely true, not at all true, not at all true, not at all true,NA,NA,1.7,Spain,NA,17
17249,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3,Spain,NA,30
17250,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,exactly true,exactly true, exactly true, exactly true, moderately true,NA,NA,3.4,Spain,NA,34
17251,nurses_international,NA,NA,moderately true,barely true,barely true,moderately true,moderately true,exactly true,moderately true, moderately true, exactly true, moderately true,NA,NA,3,Spain,NA,30
17252,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3,Spain,NA,30
17253,nurses_international,NA,NA,exactly true,moderately true,exactly true,moderately true, exactly true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,3.5,Spain,NA,35
17254,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true, exactly true,exactly true,exactly true, moderately true, exactly true,exactly true,NA,NA,3.5,Spain,NA,35
17255,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3,Spain,NA,30
17256,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true, barely true,moderately true,moderately true, moderately true,barely true,barely true,NA,NA,2.7,Spain,NA,27
17257,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,exactly true,moderately true, moderately true,barely true, not at all true,NA,NA,2.8,Spain,NA,28
17258,nurses_international,NA,NA,moderately true,moderately true,exactly true,moderately true, exactly true,exactly true,exactly true, moderately true, moderately true,exactly true,NA,NA,3.5,Spain,NA,35
17259,nurses_international,NA,NA,moderately true,barely true,moderately true,not at all true, barely true,barely true,moderately true, moderately true, exactly true, moderately true,NA,NA,2.6,Spain,NA,26
17260,nurses_international,NA,NA,exactly true,not at all true,exactly true,moderately true,moderately true,exactly true,exactly true, barely true,barely true,barely true,NA,NA,2.9,Spain,NA,29
